ruta,autor,seccion,items_pass,items_aplicables,pct_cumplimiento,semaforo,item_h1_70_170,item_title_50_65,item_meta_desc_150_170,item_meta_desc_no_repite_h1,item_primer_parrafo_180,item_h2_estructura,item_listas_tablas,item_extension_400,item_tags_1_5,item_enlaces_min_2,item_enlace_parrafo_1_3,item_ancla_valida,item_imagen_1200px,item_imagen_alt
/actualidad/juegos-centroamericanos-y-del-caribe-santo-domingo-2026-fechas-sedes-y-todo-lo-que-debes-saber/,Elba Reyes,actualidad,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/deportes-republica-dominicana-mas-opciones-medallas-santo-domingo-2026/,Edwin Lozada,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,False,True,True,True,True,False
/empresas/el-hombre-que-le-enseno-a-republica-dominicana-a-catar-el-buen-vino/,Miguel Vega,empresas,8,13,61.5,🟡,False,True,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/octavos-de-final-del-mundial-2026-clasificados-cruces-y-fechas-confirmadas/,Elba Reyes,sport business,10,13,76.9,🟡,True,True,False,True,True,True,,True,True,True,True,False,True,False
/empresas/las-carreras-mas-estudiadas-en-republica-dominicana-en-la-actualidad/,Elba Reyes,empresas,8,13,61.5,🟡,False,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/brand-content/larimar-living-una-nueva-experiencia-de-interiorismo-para-dar-vida-a-tu-hogar/,Darling Gil,brand content,4,13,30.8,🔴,True,False,True,True,False,False,,False,False,False,False,False,True,False
/empresas/sport-business/espana-vs-argentina-en-la-final-del-mundial-2026-quien-es-el-favorito-en-las-casas-de-apuestas/,Jhojhanni Fiorini,sport business,9,13,69.2,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,True
/technology/50-avances-tecnologicos-que-cambiaron-el-mundo-en-el-siglo-21/,pferreras,technology,7,13,53.8,🔴,False,True,False,True,False,False,,True,True,True,False,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-miercoles-22-julio-de-2026/,Elba Reyes,actualidad,4,13,30.8,🔴,False,False,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/resultados-de-leidsa-del-sabado-13-de-junio-de-2026/,Elba Reyes,actualidad,7,13,53.8,🔴,False,True,False,True,True,False,,False,True,True,True,True,False,False
/actualidad/resultados-de-leidsa-del-sabado-6-de-junio-de-2026/,Andrea Mercedes,actualidad,8,13,61.5,🟡,False,True,False,True,True,False,,False,True,True,True,True,False,True
/money-invest/daily-news/temporada-de-huracanes-2026-que-riesgo-corre-la-republica-dominicana/,Andrea Mercedes,cambio climático,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/cual-es-el-mejor-iphone-para-tomar-las-mejores-fotos-que-puedes-comprar-actualmente/,Elba Reyes,devices,8,13,61.5,🟡,True,True,False,True,False,False,,True,True,True,True,False,True,False
/lifestyle/las-10-ciudades-mas-economicas-para-vivir-en-estados-unidos-en-2026/,Agatha Thomas,lifestyle,7,13,53.8,🔴,False,True,False,True,True,False,,True,True,True,False,False,False,True
/money-invest/daily-news/nueva-york-celebra-250-anos-de-ee-uu-con-el-mayor-desfile-naval-y-aereo-de-su-historia/,Gabriel Rico Albarrán,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/terremoto-venezuela-fallecidos-ultimo-balance-2026/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/cruces-de-16avos-de-final-mundial-2026-llaves-clasificados-y-posiciones-tras-la-fecha-2/,Elba Reyes,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/los-10-paises-con-mayor-tasa-de-alcoholismo-en-el-mundo/,Elba Reyes,actualidad,9,13,69.2,🟡,False,True,False,True,True,False,,True,True,True,True,False,True,True
/mercado/empresas-responsabilidad-social/,revistamercado,de la revista,6,13,46.2,🔴,False,True,False,True,True,False,,True,False,True,False,False,True,False
/actualidad/fracaso-de-supergirl-en-taquilla-2026-dc-studios-admite-que-no-cumplio-expectativas/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/como-sacar-la-licencia-de-conducir-en-rd-2026-guia-paso-a-paso-y-precios-actualizados/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/cloudflare-sufre-otra-caida-y-preocupa-al-ecosistema-digital/,Jhojhanni Fiorini,technology,9,13,69.2,🟡,False,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/impuesto-sobre-la-renta-en-rd-desde-cuanto-pagas-y-como-calcularlo/,Elba Reyes,money invest,7,13,53.8,🔴,False,False,False,True,False,False,,True,True,True,True,False,True,True
/technology/devices/diseno-del-iphone-18-pro-max-2026-por-que-el-modulo-de-sus-camaras-sera-mucho-mas-grande/,Elba Reyes,devices,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-domingo-26-julio-de-2026/,Elba Reyes,actualidad,4,13,30.8,🔴,False,False,False,True,False,True,,False,True,True,False,False,False,False
/lifestyle/las-20-ciudades-mas-pobladas-del-mundo-en-2026-ranking-actualizado/,Elba Reyes,lifestyle,8,13,61.5,🟡,False,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/estos-son-los-ejercitos-mas-poderosos-del-mundo-segun-el-ranking-global/,Jhojhanni Fiorini,money invest,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/deportes-mas-medallas-republica-dominicana-juegos-centroamericanos-2026/,Edwin Lozada,sport business,9,13,69.2,🟡,True,True,True,True,True,False,,True,False,True,True,True,False,False
/empresas/brand-business/ranking-las-10-marcas-farmaceuticas-mas-valoradas-del-mundo/,Rodrigo Muñoz,brand business,5,13,38.5,🔴,False,True,False,True,True,False,,True,False,True,False,False,False,False
/empresas/sport-business/juegos-centroamericanos-y-del-caribe-100-anos-de-historia-y-republica-dominicana-como-sede-que-transforma-el-deporte-en-oportunidad/,Ana Sosa,sport business,4,13,30.8,🔴,True,False,False,True,False,False,,False,True,False,False,False,True,False
/technology/devices/whatsapp-2026-como-ver-el-contenido-original-de-un-mensaje-editado/,Elba Reyes,devices,7,13,53.8,🔴,False,False,False,True,False,False,,True,True,True,True,False,True,True
/actualidad/resultados-de-las-loterias-del-lunes-1-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,True,False,False,True,False,False,,False,True,True,False,True,False,False
/mercado-exchange/mejores-empresas-para-trabajar-2026-el-liderazgo-humano-es-el-que-redefine-el-futuro-del-trabajo/,Gabriel Rico Albarrán,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,False,True,True,True
/actualidad/el-fin-del-mundo-en-noviembre-la-prediccion-de-von-foerster-que-se-vuelve-viral-en-2026/,Elba Reyes,actualidad,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/mundial-2026-cuanto-dinero-gana-el-campeon-y-cuanto-paga-fifa-por-cada-ronda/,Elba Reyes,sport business,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-jueves-9-julio-de-2026/,Elba Reyes,actualidad,5,13,38.5,🔴,False,True,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/por-que-la-hija-de-brad-pitt-y-angelina-jolie-se-quito-el-apellido-de-su-padre/,Elba Reyes,actualidad,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/cuando-caduca-una-deuda-de-tarjeta-de-credito-en-republica-dominicana/,Elba Reyes,money invest,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/estas-son-las-ciudades-mas-peligrosas-de-europa-en-2026-segun-indices-de-criminalidad/,Elba Reyes,lifestyle,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/premio-jugadores-espana-mundial-2026/,Andrea Mercedes,sport business,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/nuevas-funciones-de-whatsapp-las-herramientas-que-llegaran-a-tu-celular-antes-de-terminar-el-ano/,Jhojhanni Fiorini,devices,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/1-elecciones-brasil-2026-lula-amplia-a-8-puntos-su-ventaja-sobre-flavio-bolsonaro-recomendada/,Gabriel Rico Albarrán,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/que-significan-los-colores-de-las-tarjetas-de-credito-y-que-indican-sobre-el-cupo/,Elba Reyes,money invest,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/equifax-compra-circulo-de-credito-la-gran-apuesta-por-controlar-la-infraestructura-del-credito-en-america-latina/,Ana Sosa,business,3,13,23.1,🔴,True,False,False,True,False,False,,False,False,False,False,False,True,False
/money-invest/daily-news/entradas-final-mundial-2026-espana-argentina/,Andrea Mercedes,sport business,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/espana-vs-argentina-final-del-mundial-2026-el-ultimo-partido-y-la-mayor-celebracion-que-haya-preparado-la-fifa/,Ana Sosa,sport business,5,13,38.5,🔴,True,False,False,True,True,False,,False,True,False,False,False,True,False
/turismo/playas-sin-sargazo-en-republica-dominicana-la-lista-que-necesitas-antes-de-salir-de-vacaciones/,Elba Reyes,turismo,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-21-julio-de-2026/,Elba Reyes,actualidad,4,13,30.8,🔴,False,False,False,True,False,True,,False,True,True,False,False,False,False
/technology/devices/que-significa-el-nuevo-punto-verde-que-esta-apareciendo-en-los-contactos-de-whatsapp/,Jhojhanni Fiorini,devices,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/inauguracion-juegos-centroamericanos-2026-donde-ver-vivo-rd/,Andrea Mercedes,sport business,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/shakira-uso-una-doble-la-teoria-viral-que-resurgio-tras-su-show-en-la-final-del-mundial-2026/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-nacional-del-sabado-9-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/empresas/quien-es-el-dueno-de-coca-cola-los-grandes-inversores-detras-de-la-empresa/,Jhojhanni Fiorini,empresas,7,13,53.8,🔴,True,False,False,True,True,False,,True,True,True,True,False,False,False
/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-dominicanos-que-compiten-hoy-y-sus-horarios-2/,Elba Reyes,sport business,9,13,69.2,🟡,True,True,False,True,True,True,,False,True,True,True,False,True,False
/money-invest/daily-news/fuga-laboratorio-informe-casa-blanca-origen-covid-19/,Edwin Lozada,salud,11,13,84.6,🟢,True,True,True,True,True,True,,True,True,True,True,False,True,False
/technology/iphone-17e-vs-iphone-17-cual-conviene-comprar-en-2026/,Jhojhanni Fiorini,technology,7,13,53.8,🔴,False,True,False,True,True,False,,True,True,True,False,False,True,False
/empresas/sport-business/cuando-debuta-el-equipo-masculino-de-rd-en-el-beisbol-de-los-juegos-centroamericanos-y-del-caribe/,Elba Reyes,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/ranking-paises-mas-baratos-para-viajar-en-latinoamerica-en-2026/,Elba Reyes,lifestyle,9,13,69.2,🟡,False,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/unai-simon-gana-el-guante-de-oro-como-mejor-portero-del-mundial-2026/,Gabriel Rico Albarrán,daily news,8,13,61.5,🟡,False,False,False,True,True,True,,False,True,True,True,False,True,True
/empresas/sport-business/palmares-historico-de-la-fifa-actualizado-en-2026-la-tabla-definitiva-de-los-campeones-mundiales/,Elba Reyes,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/experiencias/que-artistas-cantaran-en-la-ceremonia-inaugural-de-los-juegos-centroamericanos-santo-domingo-2026/,Elba Reyes,experiencias,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/mercado-exchange/en-vivo-mercado-autoshow-vision-emprendedora-2026/,Gabriel Rico Albarrán,daily news,8,13,61.5,🟡,False,True,False,True,False,False,,True,True,True,True,False,True,True
/technology/devices/asi-puedes-encontrar-vuelos-mucho-mas-baratos-con-google-flights-guia-de-trucos-paso-a-paso/,Jhojhanni Fiorini,devices,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,True
/empresas/riesgo-pais-en-america-latina-2026-que-paises-mejoraron-en-el-primer-semestre/,Jhojhanni Fiorini,empresas,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/los-paises-con-mejor-y-peor-calidad-de-vida-en-latinoamerica/,Jhojhanni Fiorini,money invest,6,13,46.2,🔴,False,True,False,True,False,False,,True,True,True,False,False,True,False
/actualidad/resultados-de-la-loteria-nacional-del-domingo-19-de-abril-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/actualidad/fin-de-una-era-por-que-neymar-deja-la-canarinha-tras-la-eliminacion-ante-noruega/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,False,True,,True,True,True,True,False,True,False
/money-invest/daily-news/transito-transporte-juegos-centroamericanos-santo-domingo-2026/,Andrea Mercedes,sport business,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/vale-la-pena-esperar-al-iphone-18-o-es-mejor-comprar-el-iphone-17-ahora/,Elba Reyes,devices,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,True
/technology/devices/que-es-y-para-que-sirve-el-nuevo-icono-morado-que-esta-apareciendo-en-whatsapp/,Elba Reyes,devices,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/terremoto-en-venezuela-quien-es-la-famosa-actriz-que-perdio-la-vida-y-conmovio-al-mundo-artistico/,Andrea Mercedes,actualidad,10,13,76.9,🟡,True,True,False,True,True,True,,False,True,True,True,True,True,False
/money-invest/daily-news/como-le-afecta-la-nueva-ley-30-26-a-su-bolsillo-lo-que-cambia-para-ciudadanos-y-empresas-en-rd/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/que-sera-delito-ahora-las-conductas-que-te-llevaran-a-prision-en-rd-segun-el-nuevo-codigo-penal/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,True,True,False
/technology/iphone-12-y-otros-celulares-que-dejaran-de-actualizarse-en-2026/,Elba Reyes,technology,10,13,76.9,🟡,False,True,False,True,True,False,,True,True,True,True,True,True,True
/actualidad/bono-madre-2026-guia-paso-a-paso-para-consultar-tus-rd-1500/,Elba Reyes,actualidad,9,13,69.2,🟡,False,True,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/daily-news/artistas-medio-tiempo-final-mundial-2026/,Andrea Mercedes,sport business,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/cual-es-el-pais-menos-querido-de-latinoamerica-las-razones-detras-de-su-caida-reputacional/,Jhojhanni Fiorini,internacional,9,13,69.2,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/daily-news/eeuu-responde-daniel-ortega-elecciones-nicaragua/,Andrea Mercedes,daily news,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/estas-son-las-ciudades-mas-peligrosas-del-mundo-en-2026-segun-el-indice-de-criminalidad-de-numbeo/,Elba Reyes,actualidad,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/como-tener-youtube-premium-gratis-en-2026-de-forma-completamente-legal/,Elba Reyes,devices,11,13,84.6,🟢,True,True,False,True,True,False,,True,True,True,True,True,True,True
/technology/devices/nombres-de-usuario-en-whatsapp-la-razon-oculta-por-la-que-meta-te-obliga-a-crear-un-alias/,Jhojhanni Fiorini,devices,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/rusia-lanza-una-nueva-ofensiva-nocturna-contra-ucrania-y-alcanza-hospitales-y-viviendas/,Gabriel Rico Albarrán,daily news,9,13,69.2,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-29-de-julio-de-2026/,Elba Reyes,república dominicana,9,13,69.2,🟡,True,False,False,True,True,True,,False,True,True,True,False,True,True
/business/the-odyssey-el-exito-en-taquilla-que-demuestra-a-hollywood-que-el-uso-de-ia-no-es-la-unica-formula/,Ana Sosa,business,4,13,30.8,🔴,True,False,False,True,False,False,,False,True,False,False,False,True,False
/technology/whatsapp-web-incorpora-llamadas-y-videollamadas-desde-el-navegador-asi-funciona-la-nueva-funcion/,Rodrigo Muñoz,technology,5,13,38.5,🔴,True,False,False,True,True,False,,True,False,False,False,False,True,False
/actualidad/partidos-de-hoy-viernes-31-de-julio-del-2026-en-vivo-horarios-y-donde-ver-futbol/,Jhojhanni Fiorini,actualidad,7,13,53.8,🔴,True,False,False,True,True,True,,False,True,True,False,True,False,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-28-julio-de-2026/,Elba Reyes,actualidad,5,13,38.5,🔴,False,False,False,True,False,True,,False,True,True,False,False,False,True
/actualidad/resultados-de-las-loterias-del-21-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,actualidad,4,13,30.8,🔴,True,False,False,True,False,False,,False,True,False,False,True,False,False
/business/pix-el-sistema-de-pagos-favorito-de-brasil-que-termino-incomodando-a-donald-trump/,Ana Sosa,business,6,13,46.2,🔴,True,False,False,True,True,False,,True,True,False,False,False,True,False
/actualidad/cuando-es-la-final-del-miss-republica-dominicana-universo-y-quienes-son-las-candidatas-favoritas/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/ranking-nueve-ciudades-de-america-latina-en-el-top-10-de-las-mas-violentas-del-mundo/,Elba Reyes,lifestyle,8,13,61.5,🟡,True,False,False,True,False,False,,True,True,True,True,False,True,True
/money-invest/daily-news/retiran-perfume-britney-spears-panama/,Andrea Mercedes,daily news,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/empresas/brand-content/impulsan-operaciones-inteligentes-en-el-caribe/,Darling Gil,brand content,2,13,15.4,🔴,False,False,False,True,False,False,,False,False,False,False,False,True,False
/money-invest/daily-news/peligro-en-republica-dominicana-por-fuertes-tormentas-electricas-hoy-indomet-alerta-a-5-provincias/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-lunes-29-junio-de-2026/,Elba Reyes,actualidad,5,13,38.5,🔴,False,True,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/resultados-de-las-loterias-del-10-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,True,False,False,True,False,False,,False,True,True,False,True,False,False
/technology/donde-guarda-whatsapp-tus-fotos-y-como-recuperarlas-si-no-aparecen/,Jhojhanni Fiorini,technology,6,13,46.2,🔴,False,False,False,True,False,False,,True,True,True,False,False,True,True
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-30-junio-de-2026/,Elba Reyes,actualidad,4,13,30.8,🔴,False,False,False,True,False,True,,False,True,True,False,False,False,False
/money-invest/daily-news/cuando-se-sabra-quien-gano-las-elecciones-en-peru-2026-esto-es-lo-que-falta/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/fallece-raul-grisanty-de-que-murio-el-artista-y-comunicador-dominicano/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/experiencias/ranking-2026-las-10-mejores-ciudades-del-mundo-para-vivir-y-trabajar/,Elba Reyes,experiencias,10,13,76.9,🟡,False,True,True,True,True,False,,True,True,True,True,True,True,False
/technology/la-nueva-aduana-digital/,Elba Reyes,cover story,2,13,15.4,🔴,False,False,False,True,False,False,,False,False,False,False,False,True,False
/technology/cuando-comprar-un-iphone-en-2026-los-meses-en-que-el-15-pro-max-y-16-pro-max-bajan-de-precio/,Elba Reyes,technology,8,13,61.5,🟡,True,False,False,True,False,False,,True,True,True,True,False,True,True
/technology/devices/whatsapp-dejara-de-funcionar-en-estos-iphone-en-noviembre-2026-como-evitarlo/,Elba Reyes,devices,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/tribunal-constitucional-prohibe-a-juntas-de-vecinos-usar-drones-para-vigilar-residentes/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/luna-de-ciervo-2026-cuando-es-a-que-hora-verla-y-como-apreciarla-en-republica-dominicana/,Elba Reyes,actualidad,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,False,True,True
/business/clip-como-una-fintech-encontro-su-mayor-mercado-en-una-economia-que-todavia-se-mueve-en-efectivo/,Ana Sosa,business,3,13,23.1,🔴,True,False,False,True,False,False,,False,False,False,False,False,True,False
/mercado-women/executive-profiles/maria-sol-messi-la-hermana-empresaria-de-lionel-messi/,Karime Rivas,executive profiles,8,13,61.5,🟡,True,True,False,True,False,False,,True,True,True,False,True,True,False
/money-invest/daily-news/promulgacion-codigo-penal-republica-dominicana-abinader/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-1-de-julio-de-2026/,Elba Reyes,república dominicana,9,13,69.2,🟡,True,False,False,True,True,True,,False,True,True,True,True,True,False
/empresas/sport-business/quien-ganara-el-mundial-2026-los-resultados-de-la-supercomputadora-tras-25000-simulaciones/,Elba Reyes,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/nuevos-horarios-en-los-centros-de-cedulacion-de-la-jce-conoce-cuando-entran-en-vigor/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/tunel-plaza-bandera-inauguracion-abinader/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/reino-unido-fifa-investigar-argentina-malvinas/,Andrea Mercedes,sport business,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/empresas/sport-business/por-que-hoy-no-hay-partidos-del-mundial-2026-esta-es-la-razon-y-cuando-vuelve-el-torneo/,Elba Reyes,sport business,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-lunes-27-de-julio-de-2026/,Elba Reyes,república dominicana,8,13,61.5,🟡,True,False,False,True,True,True,,False,True,True,True,False,True,False
/technology/devices/ocultar-numero-en-whatsapp-2026-como-funciona-el-nuevo-nombre-de-usuario/,Elba Reyes,devices,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/deficit-luz-republica-dominicana-plan-abinader-seni/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-nacional-del-jueves-6-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/money-invest/daily-news/elecciones-colombia-2026-en-vivo-resultados-segunda-vuelta/,Edwin Lozada,daily news,7,13,53.8,🔴,True,True,True,True,False,False,,True,True,False,False,False,True,False
/business/el-negocio-detras-del-gol-la-red-que-procesa-los-pagos-del-mundial/,Ana Sosa,business,3,13,23.1,🔴,False,False,False,True,True,False,,False,False,False,False,False,True,False
/money-invest/daily-news/trump-paga-indemnizacion-e-jean-carroll/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,True,True,False
/lifestyle/los-8-mejores-restaurantes-de-punta-cana-en-2026-segun-tripadvisor/,Elba Reyes,lifestyle,7,13,53.8,🔴,False,False,False,True,True,False,,True,True,True,True,False,True,False
/technology/el-iphone-18-no-sera-el-mas-caro-el-precio-del-plegable-de-apple-deja-atras-a-todos/,Jhojhanni Fiorini,technology,7,13,53.8,🔴,True,True,False,True,False,False,,True,True,True,False,False,True,False
/tecnologia/coinbase-supera-barrera-de-los-100-000-millones-de-dolares/,Karime Rivas,tecnología,7,13,53.8,🔴,False,True,False,True,True,False,,True,False,True,True,False,True,False
/money-invest/daily-news/green-cards-permisos-trabajo-estados-unidos/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/paises-gasolina-mas-cara-barata-latinoamerica-posicion-rd/,Jhojhanni Fiorini,internacional,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,True,True,False
/mercado-women/leadership/goergina-rodriguez-momoa/,Karime Rivas,leadership,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/cosecha-historica-en-santo-domingo-2026-republica-dominicana-destaca-con-medallas-clave-en-los-juegos-centroamericanos/,Elba Reyes,sport business,10,13,76.9,🟡,True,True,False,True,True,True,,True,True,True,True,False,True,False
/empresas/sport-business/vozinha-triplica-su-salario-tras-brillar-en-el-mundial-2026-asi-fue-su-fichaje-por-colo-colo/,Miguel Vega,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,False,False,True,True
/money-invest/daily-news/nueva-cedula-en-rd-donde-sacarla-y-en-cuales-centros-necesitas-cita/,Andrea Mercedes,daily news,7,13,53.8,🔴,False,True,False,True,True,True,,False,True,True,False,False,True,False
/turismo/el-ranking-de-turismo-2026-los-paises-de-america-latina-que-mas-crecieron-y-republica-dominicana-entre-los-lideres/,Jhojhanni Fiorini,turismo,6,13,46.2,🔴,True,False,False,True,True,False,,True,False,True,False,False,True,False
/lifestyle/ranking-marcas-lujo-mas-valiosas-2025/,Elba Reyes,lifestyle,7,13,53.8,🔴,True,False,False,True,True,False,,True,True,True,False,False,True,False
/empresas/estrategias-para-vender-joe-girard/,Gabriel Rico Albarrán,empresas,6,13,46.2,🔴,False,False,False,True,True,False,,True,True,True,False,False,True,False
/mercado-women/trends/hermes-lanza-mayor-coleccion-de-joyeria/,Karime Rivas,trends,10,13,76.9,🟡,True,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-jueves-2-de-julio-de-2026/,Elba Reyes,república dominicana,9,13,69.2,🟡,True,False,False,True,True,True,,False,True,True,True,False,True,True
